91.226.74.3;56641;ANIMASGR ANIMA SGR S.P.A.,IT
185.7.253.129;61189;ELKDATA Elkdata OU,EE
62.115.135.106;1299;TELIANET TeliaSonera AB,SE
130.0.72.205;42442;ADACOR-AS Adacor Hosting GmbH,DE
130.0.72.202;42442;ADACOR-AS Adacor Hosting GmbH,DE
195.245.190.225;9186;ONI ONITELECOM - INFOCOMUNICACOES, S.A.,PT
62.115.135.100;1299;TELIANET TeliaSonera AB,SE
130.117.49.121;174;COGENT-174 - Cogent Communications,US
151.6.2.15;1267;ASN-WIND Wind Telecomunicazioni SpA,IT
62.169.33.1;28831;PHOENIX-AS Phoenix Informatica SRL,IT
89.149.181.234;3257;TINET-BACKBONE Tinet SpA,DE
154.54.30.65;174;COGENT-174 - Cogent Communications,US
129.250.5.197;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
217.13.48.45;31221;EUCLYDE Pop Euclyde Sophia Antipolis,FR
87.128.232.233;3320;DTAG Deutsche Telekom AG,DE
81.173.192.62;8422;NETCOLOGNE NetCologne GmbH,DE
213.155.136.96;1299;TELIANET TeliaSonera AB,SE
154.54.28.70;174;COGENT-174 - Cogent Communications,US
129.250.5.198;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
82.195.67.254;8365;MANDA Man-da.de GmbH,DE
10.255.49.94;-1;private
195.2.10.25;1273;CW Cable and Wireless Worldwide plc,GB
129.250.5.217;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
195.2.25.78;1273;CW Cable and Wireless Worldwide plc,GB
154.25.3.229;174;COGENT-174 - Cogent Communications,US
81.55.52.173;25186;TRANSIT-VPN
89.28.136.98;41307;TPP Telepark Passau GmbH,DE
213.155.136.94;1299;TELIANET TeliaSonera AB,SE
193.251.128.250;5511;OPENTRANSIT Orange S.A.,FR
5.196.77.253;16276;OVH OVH SAS,FR
154.54.44.161;174;COGENT-174 - Cogent Communications,US
198.71.46.174;11537;ABILENE - Internet2,US
154.54.44.165;174;COGENT-174 - Cogent Communications,US
89.149.185.54;3257;TINET-BACKBONE Tinet SpA,DE
149.6.108.29;174;COGENT-174 - Cogent Communications,US
72.52.92.213;6939;HURRICANE - Hurricane Electric, Inc.,US
10.170.1.17;-1;private
184.105.81.82;6939;HURRICANE - Hurricane Electric, Inc.,US
198.27.73.28;16276;OVH OVH SAS,FR
46.245.208.238;61194;ANOTHER9 Business Recovery Services Limited,IE
81.30.0.1;16191;ICANET-AS ICA-NET SRL,IT
80.67.106.169;8426;CLARANET-AS ClaraNET LTD,GB
184.105.213.101;6939;HURRICANE - Hurricane Electric, Inc.,US
217.71.104.29;13237;LAMBDANET-AS euNetworks Managed Services GmbH,DE
83.145.21.205;24862;CLSE-AS IP-Only Networks AB,SE
87.128.237.245;3320;DTAG Deutsche Telekom AG,DE
62.214.105.22;8881;VERSATEL Versatel Deutschland GmbH,DE
89.149.184.57;3257;TINET-BACKBONE Tinet SpA,DE
141.136.109.1;3257;TINET-BACKBONE Tinet SpA,DE
185.18.57.249;34524;DIGICOM-AS Digital Communications Ltd.,BG
78.109.81.252;34948;TYPHON-AS Claranet France,FR
154.54.6.221;174;COGENT-174 - Cogent Communications,US
77.111.1.181;16016;VOLJATEL-AS TUSMOBIL D.O.O.,SI
213.224.31.97;6848;TELENET-AS Telenet N.V.,BE
46.31.104.123;197075;ACTIVENETWORK-AS Active Network S.p.A.,IT
154.25.8.221;174;COGENT-174 - Cogent Communications,US
109.105.97.2;2603;NORDUNET NORDUnet,NO
213.155.135.119;1299;TELIANET TeliaSonera AB,SE
129.250.3.20;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
10.153.190.1;-1;private
141.136.111.158;3257;TINET-BACKBONE Tinet SpA,DE
78.152.53.51;5580;HIBERNIA Hibernia Networks (Netherlands) BV,NL
185.4.228.5;199231;DATALAHTI-AS Datalahti Oy,FI
89.45.88.254;61958;ASIST-TELECOM-AS ASIST TELECOMMUNICATIONS SRL,RO
130.117.51.142;174;COGENT-174 - Cogent Communications,US
130.117.51.146;174;COGENT-174 - Cogent Communications,US
195.2.27.249;1273;CW Cable and Wireless Worldwide plc,GB
80.239.167.190;1299;TELIANET TeliaSonera AB,SE
212.98.126.1;42525;GlobalConnect a/s,DK
86.50.160.33;1741;FUNETAS CSC - Tieteen tietotekniikan keskus Oy,FI
154.54.38.49;174;COGENT-174 - Cogent Communications,US
84.233.218.190;8928;INTEROUTE Interoute Communications Limited,GB
129.250.2.12;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
154.54.26.165;174;COGENT-174 - Cogent Communications,US
154.25.2.169;174;COGENT-174 - Cogent Communications,US
141.136.109.73;3257;TINET-BACKBONE Tinet SpA,DE
184.105.80.149;6939;HURRICANE - Hurricane Electric, Inc.,US
129.250.6.216;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
149.11.0.49;174;COGENT-174 - Cogent Communications,US
130.117.49.73;174;COGENT-174 - Cogent Communications,US
154.54.37.9;174;COGENT-174 - Cogent Communications,US
109.69.8.193;49835;GUIFINET-AS Fundacio guifi.net,ES
89.149.186.5;3257;TINET-BACKBONE Tinet SpA,DE
10.12.8.1;-1;private
89.149.186.2;3257;TINET-BACKBONE Tinet SpA,DE
184.105.223.161;6939;HURRICANE - Hurricane Electric, Inc.,US
154.25.6.173;174;COGENT-174 - Cogent Communications,US
5.175.255.130;12586;ASGHOSTNET GHOSTnet GmbH,DE
89.149.186.9;3257;TINET-BACKBONE Tinet SpA,DE
154.25.6.177;174;COGENT-174 - Cogent Communications,US
212.43.193.198;8426;CLARANET-AS ClaraNET LTD,GB
141.136.107.194;3257;TINET-BACKBONE Tinet SpA,DE
213.248.65.210;1299;TELIANET TeliaSonera AB,SE
185.24.116.254;62290;TSNET Tecnoservizi S.r.l.,IT
195.248.74.161;198296;HBM-MUC-AS Burda Digital Systems GmbH,DE
154.54.5.66;174;COGENT-174 - Cogent Communications,US
83.167.55.22;8218;NEO-ASN Neo Telecoms S.A.S.,FR
213.140.208.45;35432;WAVESPEED-AS WAVESPEED LTD,CY
185.3.128.2;59689;KEYADE-AS Keyade SAS,FR
154.54.57.113;174;COGENT-174 - Cogent Communications,US
109.105.102.104;2603;NORDUNET NORDUnet,NO
89.26.248.27;5626;ONI ONITELECOM - INFOCOMUNICACOES, SA,PT
129.250.6.54;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
129.250.7.69;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
83.167.56.148;8218;NEO-ASN Neo Telecoms S.A.S.,FR
141.136.111.186;3257;TINET-BACKBONE Tinet SpA,DE
10.253.4.22;-1;private
151.6.2.6;1267;ASN-WIND Wind Telecomunicazioni SpA,IT
195.2.25.197;1273;CW Cable and Wireless Worldwide plc,GB
213.155.137.59;1299;TELIANET TeliaSonera AB,SE
62.115.115.138;1299;TELIANET TeliaSonera AB,SE
62.214.110.45;8881;VERSATEL Versatel Deutschland GmbH,DE
80.77.16.113;34549;MEER-AS meerfarbig GmbH & Co. KG,DE
151.6.5.89;1267;ASN-WIND Wind Telecomunicazioni SpA,IT
10.90.96.1;-1;private
184.105.223.241;6939;HURRICANE - Hurricane Electric, Inc.,US
212.96.178.221;12570;ITSELF itself s.r.o.,CZ
149.11.154.1;174;COGENT-174 - Cogent Communications,US
129.250.3.178;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
195.22.24.33;8426;CLARANET-AS ClaraNET LTD,GB
154.54.10.222;174;COGENT-174 - Cogent Communications,US
154.25.8.101;174;COGENT-174 - Cogent Communications,US
130.117.51.22;174;COGENT-174 - Cogent Communications,US
129.250.2.62;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
80.87.211.1;35328;SK-DSIDATA DSi DATA s.r.o.,SK
83.145.236.54;29422;NBLNETWORKS-AS Nebula Oy,FI
130.244.39.146;1257;TELE2,SE
149.6.32.37;174;COGENT-174 - Cogent Communications,US
62.214.106.61;8881;VERSATEL Versatel Deutschland GmbH,DE
149.6.32.33;174;COGENT-174 - Cogent Communications,US
62.214.106.66;8881;VERSATEL Versatel Deutschland GmbH,DE
62.40.98.16;21320;GEANT_IAS_VRF GEANT Limited,EU
62.204.193.2;15630;UNED Universidad Nacional de Educacion a Distancia - UNED,ES
80.70.179.177;34372;VEGASYSTEMS-AS VegaSystems GmbH & Co. KG,DE
91.208.12.1;47537;WEEPEE WeePee NV,BE
93.94.161.193;34749;GLBASP-ASN GLOBAL SERVICE PROVIDER S.A.,FR
62.115.113.164;1299;TELIANET TeliaSonera AB,SE
147.229.252.82;197451;VUTBR-AS Brno University of Technology,CZ
89.37.120.193;39737;NETVISION-AS Net Vision Telecom SRL,RO
185.22.223.33;60955;WAVECON Wavecon GmbH,DE
192.38.7.38;1835;FSKNET-DK Forskningsnettet - Danish network for Research and Education,DK
195.43.163.6;5602;KPNQwest Italia S.p.a,IT
62.40.98.112;21320;GEANT_IAS_VRF GEANT Limited,EU
10.49.128.2;-1;private
84.246.122.37;34568;CONNECTINGBYTES-AS ConnectingBytes GmbH,DE
129.250.2.64;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
185.66.148.248;12644;TELEMACH Telemach Communication Services d.o.o.,SI
154.25.9.17;174;COGENT-174 - Cogent Communications,US
10.153.166.244;-1;private
217.71.96.89;13237;LAMBDANET-AS euNetworks Managed Services GmbH,DE
130.117.50.93;174;COGENT-174 - Cogent Communications,US
62.78.107.176;16086;DNA DNA Oy,FI
193.108.193.254;21235;ADVANCED-SYSTEMHAUS ADVANCED Systemhaus GmbH,DE
109.105.97.142;2603;NORDUNET NORDUnet,NO
147.229.3.2;197451;VUTBR-AS Brno University of Technology,CZ
94.135.173.249;8881;VERSATEL Versatel Deutschland GmbH,DE
184.105.223.250;6939;HURRICANE - Hurricane Electric, Inc.,US
62.168.204.253;31055;CONSULTIX-AS Consultix GmbH,DE
141.136.107.62;3257;TINET-BACKBONE Tinet SpA,DE
37.187.231.91;16276;OVH OVH SAS,FR
195.34.183.241;8495;INTERNET_AG INTERNET AG Global Network,DE
62.214.110.41;8881;VERSATEL Versatel Deutschland GmbH,DE
129.250.3.120;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
130.117.49.1;174;COGENT-174 - Cogent Communications,US
212.85.145.106;29075;IELO IELO Main Network,FR
185.43.176.1;62365;DESANET-AS desaNet Telekommunikation Sachsen Ost GmbH,DE
62.40.124.5;21320;GEANT_IAS_VRF GEANT Limited,EU
154.25.8.105;174;COGENT-174 - Cogent Communications,US
77.67.76.89;3257;TINET-BACKBONE Tinet SpA,DE
10.18.255.254;-1;private
80.231.159.45;6453;AS6453 - TATA COMMUNICATIONS (AMERICA) INC,US
10.150.0.162;-1;private
154.54.56.129;174;COGENT-174 - Cogent Communications,US
154.54.39.46;174;COGENT-174 - Cogent Communications,US
185.15.28.129;61211;DATACROSS Podatkovni centar Kriz d.o.o.,HR
90.147.80.46;137;ASGARR Consortium GARR,IT
62.115.136.195;1299;TELIANET TeliaSonera AB,SE
37.60.167.189;199135;SATCOM1 Satcom1 ApS,DK
130.117.1.157;174;COGENT-174 - Cogent Communications,US
151.248.53.252;59547;SYNTIGO SYNTIGO S.A./N.V.,BE
78.152.44.242;5580;HIBERNIA Hibernia Networks (Netherlands) BV,NL
80.91.253.118;1299;TELIANET TeliaSonera AB,SE
154.54.10.42;174;COGENT-174 - Cogent Communications,US
78.152.44.241;5580;HIBERNIA Hibernia Networks (Netherlands) BV,NL
178.32.135.149;16276;OVH OVH SAS,FR
81.92.165.253;21385;TNIB Trusted Network GmbH,DE
212.126.220.13;5409;TPL-ASN Toplink GmbH,DE
130.117.2.229;174;COGENT-174 - Cogent Communications,US
151.6.2.178;1267;ASN-WIND Wind Telecomunicazioni SpA,IT
93.94.131.34;44946;DGINET-AS Dembach Goo Informatik GmbH & Co. KG,DE
212.18.7.63;8767;MNET-AS M-net Telekommunikations GmbH, Germany,DE
129.250.5.22;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
94.100.69.13;21413;ENVIA-TEL-AS Envia Tel GmbH,DE
172.29.10.254;-1;private
78.153.231.122;30781;JAGUAR-AS Jaguar Network SAS,FR
192.228.79.201;226;LOS-NETTOS-AS - Los Nettos,US
184.105.80.21;6939;HURRICANE - Hurricane Electric, Inc.,US
89.149.186.126;3257;TINET-BACKBONE Tinet SpA,DE
184.105.80.26;6939;HURRICANE - Hurricane Electric, Inc.,US
77.70.145.1;5377;TAIDE-EMEA Astrium Services Enterprises AS,LT
185.103.112.1;28941;NOVANETWORKS NOVA NETWORKS S.R.L.,IT
213.255.9.24;8968;BT-ITALIA BT Italia S.p.A.,IT
217.71.104.189;13237;LAMBDANET-AS euNetworks Managed Services GmbH,DE
154.25.8.237;174;COGENT-174 - Cogent Communications,US
193.189.82.134;-2;unknown
154.25.2.133;174;COGENT-174 - Cogent Communications,US
62.115.112.125;1299;TELIANET TeliaSonera AB,SE
129.250.3.155;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
213.155.135.151;1299;TELIANET TeliaSonera AB,SE
154.54.56.93;174;COGENT-174 - Cogent Communications,US
193.58.12.20;41008;CEGEKA-LEUVEN Cegeka NV,BE
149.6.135.97;174;COGENT-174 - Cogent Communications,US
91.121.128.91;16276;OVH OVH SAS,FR
193.206.128.69;137;ASGARR Consortium GARR,IT
91.121.128.93;16276;OVH OVH SAS,FR
81.201.48.125;8251;NFX_ZSPO FreeTel, s.r.o.,CZ
62.115.115.229;1299;TELIANET TeliaSonera AB,SE
5.150.143.177;5602;KPNQwest Italia S.p.a,IT
185.5.109.41;34177;CELESTE-AS CELESTE - Internet services provider,FR
93.190.64.3;47215;FILOO-ASN filoo GmbH Autonomous System,DE
91.210.16.201;-2;unknown
154.54.44.169;174;COGENT-174 - Cogent Communications,US
46.31.104.66;197075;ACTIVENETWORK-AS Active Network S.p.A.,IT
46.16.72.2;51862;PROFITBRICKS-AS Profitbricks GmbH,DE
129.250.2.18;2914;NTT-COMMUNICATIONS-2914 - NTT America, Inc.,US
80.255.15.65;201011;NETZBETRIEB-GMBH AS33891 Netzbetrieb GmbH,DE
91.211.167.249;12565;LDLCAS LDLC.COM SA,FR
81.88.54.249;39729;REGISTER-AS Register.IT S.p.A.,IT
184.105.213.93;6939;HURRICANE - Hurricane Electric, Inc.,US
212.47.201.120;3327;LINXTELECOM Linx Telecommunications B.V.,EE
89.149.128.246;3257;TINET-BACKBONE Tinet SpA,DE
62.69.146.18;9033;ECIX-FRA-IPV4
62.115.137.64;1299;TELIANET TeliaSonera AB,SE
185.132.72.49;198507;QUANTIC-TELECOM Quantic Telecom,FR
154.25.8.173;174;COGENT-174 - Cogent Communications,US
62.115.116.68;1299;TELIANET TeliaSonera AB,SE
154.54.7.54;174;COGENT-174 - Cogent Communications,US
154.25.3.213;174;COGENT-174 - Cogent Communications,US
89.234.144.49;198507;QUANTIC-TELECOM Quantic Telecom,FR
94.104.8.58;47377;MES Mobistar SA,BE
10.19.250.1;-1;private
149.6.108.13;174;COGENT-174 - Cogent Communications,US
93.176.95.161;31027;NIANET-AS Nianet A/S,DK
82.195.73.62;8365;MANDA Man-da.de GmbH,DE
89.149.184.61;3257;TINET-BACKBONE Tinet SpA,DE
193.252.137.82;-2;unknown
89.149.184.65;3257;TINET-BACKBONE Tinet SpA,DE
109.105.97.10;2603;NORDUNET NORDUnet,NO
